atm_id,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07
31e95d19edcb7a98df0c7aa74b90131d,0.0,3582400.0,0.0,3173700.0,0.0,5384800.0,0.0
31f3d038d83f612900a571c240f04cd6,0.0,3361000.0,0.0,0.0,5527600.0,0.0,0.0
324857cfb57e80e991eee4622badd25e,0.0,2189000.0,0.0,7168400.0,0.0,4818000.0,0.0
32a0a3467bc2255eea631b4411d0db92,0.0,3945800.0,0.0,13801500.0,0.0,4595100.0,0.0
32b4dd315f082fd27c3e599fd98baff7,0.0,1434500.0,0.0,0.0,0.0,4760900.0,0.0
3302cd9c6111b3c86ea17dd446d08a0d,0.0,0.0,0.0,2095600.0,0.0,2503200.0,0.0
330de6a864fdc7b3c3c1f39421e5d112,0.0,4125700.0,0.0,0.0,5583300.0,0.0,1408600.0
3338ee179677bb1ce6f2633996076d22,0.0,0.0,1737600.0,0.0,4424500.0,0.0,2385800.0
33bf905a168df9b5d8675ceced168315,0.0,0.0,2770000.0,0.0,0.0,0.0,0.0
33de5d92c7de6aaca18e97646f6bac31,0.0,3163700.0,0.0,1917300.0,0.0,0.0,0.0
34838ab4aeff530f73908efebb44c522,0.0,2563500.0,0.0,1359900.0,0.0,0.0,1000000.0
351b12ccc629727e8887534267bd670d,4430800.0,0.0,4618800.0,0.0,0.0,2237000.0,0.0
3550106393f700de1707933ea50e6abb,0.0,0.0,5275500.0,0.0,0.0,1743900.0,0.0
35b92245118dbdb01c104ef34ebbf4bf,0.0,2682700.0,0.0,2390200.0,0.0,1847500.0,0.0
35d1f52ad6326e925f3fdead1b505c25,0.0,0.0,2463100.0,0.0,0.0,22602800.0,0.0
35f3f924b9a6bb9e42c9abc89aeff019,0.0,0.0,6911900.0,0.0,4915900.0,0.0,0.0
36e8eabab72c21050c1f746a73219fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36f67bd31a08c477b33182a26baa30ea,0.0,4856300.0,0.0,6116100.0,0.0,6859400.0,0.0
3712216ea286cc627da55954e0d05d03,0.0,2961900.0,0.0,0.0,7623800.0,0.0,1056100.0
37173a1fb879ec65f7a8c24159a3e3b1,0.0,0.0,3335500.0,0.0,0.0,2072500.0,0.0
372be49936aefdfc80e6fd3510f4bb58,0.0,0.0,6863700.0,0.0,10321100.0,0.0,0.0
385805dd3f9ccd3a0e6b4e9609319039,0.0,2992900.0,0.0,6768600.0,0.0,0.0,0.0
396326dbe36f99c4ef3a22a3dc19846c,0.0,1972700.0,0.0,1448200.0,0.0,1433700.0,0.0
397f7fe04770f20829abe4bfd7366b52,0.0,0.0,0.0,3763900.0,0.0,4877100.0,0.0
39a1ee8f8a2697cdb445ecd3532f3e3c,0.0,0.0,0.0,6686200.0,0.0,2142500.0,0.0
39da6e5317b4487f7cca5e40d7100f92,0.0,0.0,0.0,0.0,4181000.0,0.0,0.0
39eed72f48192d4f386256c5c3824dcc,0.0,0.0,12749900.0,0.0,0.0,14671500.0,0.0
3a1997b4684fd86a1e3934f6363f188d,0.0,0.0,0.0,0.0,803100.0,0.0,0.0
3a44ddc7a1787917dd0b912d413a5448,0.0,8293200.0,0.0,0.0,856100.0,0.0,0.0
3b5d7e547353447a857af69e69c49081,0.0,0.0,2503100.0,0.0,7964800.0,0.0,2880700.0
3bb3b0e3c8725c3b3427f5470effcf27,0.0,712100.0,0.0,2381200.0,0.0,0.0,1000000.0
3bc379d1770b7cc85432537d81e68e64,0.0,4191900.0,0.0,9982300.0,0.0,7019500.0,0.0
3bd1f4b01938abe4be7c9176eed9c01c,2739100.0,10323500.0,0.0,1494700.0,0.0,5615700.0,0.0
3be63f4888cba380507e70a3957bc9e2,1283900.0,0.0,832700.0,0.0,6133700.0,0.0,0.0
3bef95a4aeabff673ee84eaa4e8b96d6,3866500.0,0.0,3313500.0,0.0,4612700.0,0.0,1971100.0
3bf1e0090de25b11c4b46a7862b76405,1559200.0,2305200.0,0.0,7954600.0,0.0,5971600.0,0.0
3c0ee319b7e65ab14641d2aea793a63d,0.0,3319400.0,0.0,6792400.0,0.0,0.0,0.0
3c4b49cadc49a7c48c7bfbf66842a4f8,0.0,4317700.0,0.0,4094900.0,0.0,4342800.0,0.0
3cdbfa717f312e2b6c408c18fd3f2871,0.0,0.0,2062700.0,0.0,0.0,3163000.0,0.0
3d4e6bb0e5c4fff2470e050096f075fb,0.0,4130700.0,0.0,0.0,6657000.0,0.0,862900.0
3d9d049570336f0b8ae52bc3c843b697,0.0,2278200.0,0.0,4092200.0,0.0,6463900.0,0.0
3de19b0d8a643290f862fc84b438f04a,0.0,0.0,0.0,0.0,504300.0,0.0,0.0
3e2042ce5bacf8125d851f1bc8fd58f4,0.0,0.0,2606400.0,0.0,2210100.0,0.0,1858400.0
3e278531150fe0032cc9c6940cb86e1c,0.0,1412900.0,0.0,3994400.0,0.0,4960900.0,0.0
3f1d00b156eb2dd648f3e093ab081d7c,0.0,1850000.0,0.0,0.0,0.0,0.0,1403800.0
3fc3619c16306db274ec063aee6dd5bb,0.0,2600000.0,0.0,0.0,6201000.0,0.0,1522500.0
3fc528ff229fef5430173ab81385f943,1000000.0,3457100.0,0.0,0.0,4931100.0,0.0,3348600.0
40185d9312f7a83cca0209717756b045,0.0,0.0,0.0,0.0,7207100.0,0.0,2910300.0
403246e412240c97bae69439835ffb07,0.0,0.0,1720600.0,0.0,0.0,1379800.0,0.0
40ec8b180093e052d6382e6d988f476c,0.0,0.0,2021900.0,0.0,3903500.0,0.0,1776000.0
41ac238b726521ac99d2b9970fd9d2da,0.0,4597400.0,0.0,8568500.0,0.0,0.0,5670300.0
41bd0e1daee0909e2f87fc20d9fa6b8b,518900.0,2042700.0,0.0,10009700.0,0.0,4459300.0,0.0
41ebfef17643a980b37cc094c88f5d5d,1033000.0,0.0,3344200.0,0.0,6561500.0,0.0,2810700.0
424dc5f3dcb939f87d68f29942bf9cd9,0.0,9384700.0,0.0,6152500.0,0.0,12351400.0,0.0
42ac417ce34dbec524dc05fcd53d7fdd,0.0,5031600.0,0.0,0.0,14249500.0,0.0,1740600.0
42f80747218633c692d8616a5c777df7,0.0,4307800.0,0.0,6804700.0,0.0,14517400.0,0.0
4350d9f6694a64a4e764a1709758e28e,0.0,1516600.0,0.0,3066800.0,0.0,0.0,7076700.0
4359d8f722d07f933b367e462e12081a,0.0,4282900.0,0.0,5992600.0,0.0,10379700.0,0.0
4429cb27a8d99f7b6f664c20b1289374,0.0,1000000.0,0.0,11707200.0,0.0,0.0,0.0
445e8e11b4222236c24c1e12f2fa2a8c,0.0,1820300.0,0.0,10450300.0,0.0,0.0,0.0
44834fa9c8e0d3fb282437790984d1fb,0.0,0.0,0.0,10373500.0,0.0,8461200.0,0.0
44c2c1b0f20d34bb15b97624d83d8b5c,0.0,1572300.0,0.0,0.0,5045400.0,0.0,8706200.0
454fc4ea80762640f0b57827f954d639,0.0,1062900.0,0.0,1535100.0,0.0,1121100.0,0.0
4685edc9d06f7415e4e980fec9dd68b7,0.0,0.0,0.0,2234500.0,0.0,0.0,0.0
46a09d83265a3c40581ed315e643a6ce,0.0,1606700.0,0.0,0.0,0.0,0.0,0.0
46d3165f9ab4aad66d2104c7f7286194,0.0,0.0,1634600.0,0.0,5884200.0,0.0,0.0
47536b2206f7bd2eeafbb6ae923c0e23,0.0,0.0,5581200.0,0.0,0.0,3648500.0,0.0
47942907a3a77e120ad62c8dc03464c6,0.0,4232900.0,0.0,0.0,3656700.0,0.0,4017800.0
47c518d64a922ee0684142351a32fa41,0.0,5987000.0,0.0,880100.0,0.0,3934600.0,0.0
4874c10f547b1746e490c3adde8216a0,0.0,0.0,0.0,5067700.0,0.0,2721300.0,0.0
48a0227fb63e26ff0c32e60889d5c60e,0.0,0.0,0.0,0.0,1645500.0,0.0,2158000.0
4940ca05cf0b27a62ac528ea28b4425f,0.0,0.0,6911900.0,0.0,6641100.0,0.0,3935200.0
495bc432500645d3e5f0394d6eb4c17c,1000000.0,2532900.0,0.0,8014500.0,0.0,0.0,0.0
4aeb88c9ad8700673710282abd67dc13,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
4b260ff60a0120a2d402a30db1da7621,0.0,1214000.0,0.0,0.0,1550800.0,0.0,2711500.0
4ba74c965cab51e24e3c6b555603813d,0.0,2365000.0,0.0,0.0,0.0,0.0,1629900.0
4c4df582f69364e3ebbb2e0bc143551f,3906100.0,0.0,0.0,0.0,0.0,0.0,0.0
4c5d0e769d962b2ed61396d277b914cb,0.0,5017600.0,0.0,0.0,0.0,1316600.0,0.0
4d242461b7939248e681efdaba9e83d9,0.0,698200.0,0.0,4518800.0,0.0,6862500.0,0.0
4d555dcc91dcebee8f9bbfd498d1838d,0.0,0.0,2109200.0,0.0,1973800.0,0.0,0.0
4e140b578206b92e444c5d0eeff5a4ff,0.0,0.0,0.0,2586900.0,0.0,0.0,0.0
4e634be26bf3ab235d9c479b1597de27,4850500.0,7579600.0,0.0,4895900.0,0.0,14739700.0,0.0
4ed57f6a3fcbdebf3f3146924e5743e7,0.0,0.0,5440500.0,0.0,1637400.0,0.0,5244000.0
4f117bc34117badda94f3e66c4c9bee7,0.0,0.0,7871000.0,0.0,0.0,7953800.0,0.0
4fd0b01e2d622deb77971da6ca2dc24c,0.0,5560200.0,0.0,9696200.0,0.0,3546900.0,0.0
4fedd303abd4363ca0a81baf8446df7e,0.0,0.0,1796000.0,0.0,6189200.0,0.0,5868200.0
5082185d9c165a95d9ce733d567011d0,4343800.0,0.0,4027500.0,0.0,2319400.0,0.0,660000.0
50ae26d58c7a91dd772272d979c2d2d4,1000000.0,1625200.0,0.0,0.0,5240700.0,0.0,0.0
51271ffd017867de4359cb0892f608d8,0.0,1000000.0,0.0,5558900.0,0.0,0.0,932700.0
514aba043dfc69d23a07ffc20511f821,0.0,0.0,0.0,0.0,0.0,1831300.0,0.0
5153a0211aeabde057219b2ec0ed37df,910500.0,1571500.0,0.0,5203100.0,0.0,4689000.0,0.0
51a3e81a61c1fdd7de7a91299ca43c78,0.0,2218000.0,0.0,3876300.0,0.0,0.0,2321500.0
53d48ed4ff5b9197e8f16149f5e33951,0.0,0.0,3428700.0,0.0,2183100.0,0.0,1542100.0
546649b11ab3169b953ff5ac7f343844,0.0,1292100.0,0.0,2184500.0,0.0,0.0,1483900.0
55399361fa0f648d73ed26fddf827380,1094600.0,1347400.0,0.0,2101000.0,0.0,6385400.0,0.0
557654aa3c2ef7716ac1a8fd9c9dbf9f,1056000.0,2786400.0,0.0,6832400.0,0.0,7995200.0,0.0
557c91a3f1ac312a49a3bfe68d438a02,0.0,0.0,0.0,5940200.0,0.0,5378900.0,0.0
55c642aa5c5c81337981a606aee75244,2800400.0,0.0,0.0,5081700.0,0.0,0.0,0.0
567fcfa18914571cb50d577b0bb73c00,0.0,1877700.0,0.0,0.0,0.0,0.0,5941900.0
5744d168403302e7c8628bb2a4981fa3,0.0,596100.0,0.0,2334200.0,0.0,3469000.0,0.0
5837877db881d1ebcc0c4e818761a2d3,0.0,4332300.0,0.0,0.0,0.0,0.0,3718200.0
58ee56cab1c8b6fbae6b9893c35213fb,0.0,2338700.0,0.0,0.0,2827800.0,0.0,2969500.0
5964f9e64dc0e33f1249de563a98340b,0.0,7377300.0,0.0,0.0,1511700.0,0.0,0.0
5976c7c74c2a5889d885dad8015faff0,0.0,1353200.0,0.0,0.0,2816600.0,0.0,2834400.0
597b7434ae106cbdb8daf105190ae9b5,0.0,0.0,1791100.0,0.0,1947100.0,0.0,3572300.0
5a5c67ef53eb0861b49eb64e7a738e7f,0.0,4792200.0,0.0,0.0,1534500.0,0.0,2077200.0
5a5d0f6a4a90dca13a715935eb51969c,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0
5aa327a65febdb773a9b752c271baeab,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ad02b535ff77e3801a64ecdb533456e,0.0,1000000.0,0.0,1672400.0,0.0,2511400.0,0.0
5b46afe2dd291452a6d3eea492d5da6f,0.0,0.0,1102500.0,0.0,2711500.0,0.0,1393000.0
5b980a902811057be3eb825823fc0466,0.0,0.0,2760900.0,0.0,0.0,0.0,0.0
5cb3926b26cd86a5b3caf20f512c158e,0.0,0.0,2246500.0,0.0,1125500.0,0.0,1000000.0
5ccc911d7d279fab58ac56cd5d839681,0.0,0.0,10141600.0,0.0,3054600.0,0.0,0.0
5d14c57272e38e0891850b0c7ea98642,0.0,0.0,0.0,5130000.0,0.0,5849400.0,0.0
5d26c8835264ffb61fd63f1f901c8095,0.0,1281700.0,0.0,0.0,0.0,7684300.0,0.0
5dc40ea3ef8c58970d67bd32c52608aa,0.0,0.0,0.0,0.0,0.0,6092800.0,0.0
5de783e715bd0fc777ff96a7d3579538,0.0,1537600.0,0.0,1969200.0,0.0,4431900.0,0.0
5e24fa5286f2cb9fc1fbffc0fabd9ad5,0.0,12266800.0,0.0,7662800.0,0.0,0.0,0.0
5e63e161fe83cc1dd8a9792d9936f452,1312700.0,0.0,0.0,7018800.0,0.0,7838500.0,0.0
5fb6b51ceaa9993af14699db8144d549,0.0,0.0,2429400.0,0.0,10283700.0,0.0,1942900.0
601eab8fdfb7830c8047e2356e5a29df,0.0,5371000.0,0.0,3927600.0,0.0,3285800.0,0.0
60545341dc3809e615d19eccfb99f98d,0.0,1728500.0,0.0,7386300.0,0.0,6671800.0,0.0
608cd8bc4da8b26facb317955835beac,0.0,3970200.0,0.0,10114700.0,0.0,2495900.0,0.0
60e40615bd587750abd672963feffe60,0.0,0.0,2847100.0,0.0,0.0,0.0,0.0
61a498776538f9e3e65eff3943b04065,0.0,1000000.0,0.0,3211000.0,0.0,3845000.0,0.0
61f0cfe56dd53761bc6ef581d61406a2,0.0,0.0,3456300.0,0.0,756300.0,0.0,0.0
62fc1ce3c9e18e89050760fa56bda2ea,0.0,3125400.0,0.0,2293900.0,0.0,0.0,4537600.0
630261f21ce1efc1cd7c02354e16753d,0.0,2582100.0,0.0,0.0,0.0,6743500.0,0.0
63443fe356af10834d9c9f1b1d813655,0.0,0.0,8022200.0,0.0,0.0,6749900.0,0.0
63e9532e10749db2c2679e749373b768,0.0,4291600.0,0.0,0.0,11726400.0,0.0,0.0
63f485b3fbb6f6df38ca02256a8c6124,0.0,5707300.0,0.0,0.0,0.0,4425400.0,0.0
65eacc695c60e4415d766d3e8f007e33,0.0,0.0,0.0,0.0,0.0,6085000.0,0.0
661a8d95ae7442beb0baad039b5e43b8,0.0,5555200.0,0.0,2297500.0,0.0,5459400.0,0.0
6625bdc589cd03d88b9258cd013f3e75,0.0,1581100.0,0.0,3602500.0,0.0,0.0,896500.0
663aaa61bab67ccd0436f25fba42c7f1,0.0,0.0,2402800.0,0.0,7193000.0,0.0,1622700.0
6658e3a6df39a2fc6f16d264397a2fb9,0.0,5275400.0,0.0,0.0,5287000.0,0.0,0.0
665a5038939c13c450e983a66a484894,0.0,7670600.0,0.0,6136800.0,0.0,0.0,3467600.0
6718e9aeab863e5968afb6ad1117c6ce,0.0,3472300.0,0.0,5407600.0,0.0,6386200.0,0.0
67544c2a43c3fd651a87384a95520f80,0.0,4577900.0,0.0,9634400.0,0.0,2835500.0,0.0
683b8250ad8eea9fb24641a77155cb23,0.0,3520700.0,0.0,6917800.0,0.0,0.0,1044800.0
687bc3d82d9fddeb254be655772dde29,0.0,0.0,0.0,1843100.0,0.0,3922500.0,0.0
